,1,28086798694
1655,2189,28090465141
1655,2190,28090466796
1655,2191,28090468451
1656,2192,28090470107
1655,2193,28090471762
1655,2194,28090473417
1655,2195,28090475072
1656,2196,28090476728
1655,2197,28090478383
1656,2198,28090480039
1655,2199,28090481694
1655,2200,28090483349
1655,2201,28090485004
1655,2202,28090486659
1656,2203,28090488315
1655,2204,28090489970
1655,2205,28090491625
1656,2206,28090493281
1655,2207,28090494936
1655,2208,28090496591
1656,2209,28090498247
1655,2210,28090499902
1655,2211,28090501557
1655,2212,28090503212
1656,2213,28090504868
1655,2214,28090506523
1655,2215,28090508178
1655,2216,28090509833
1656,2217,28090511489
1655,2218,28090513144
1655,2219,28090514799
1656,2220,28090516455
1655,2221,28090518110
1655,2222,28090519765
1655,2223,28090521420
1656,2224,28090523076
1655,2225,28090524731
1655,2226,28090526386
1656,2227,28090528042
1655,2228,28090529697
1655,2229,28090531352
1655,2230,28090533007
1656,2231,28090534663
1655,2232,28090536318
1655,2233,28090537973
1656,2234,28090539629
1655,2235,28090541284
1655,2236,28090542939
1656,2237,28090544595
1655,2238,28090546250
1655,2239,28090547905
1655,2240,28090549560
1655,2241,28090551215
1656,2242,28090552871
1655,2243,28090554526
1655,2244,28090556181
1656,2245,28090557837
1655,2246,28090559492
1655,2247,28090561147
1655,2248,28090562802
1671,2249,28090564473
1640,2250,28090566113
1655,2251,28090567768
1656,2252,28090569424
1655,2253,28090571079
1655,2254,28090572734
1656,2255,28090574390
1655,2256,28090576045
1655,2257,28090577700
1655,2258,28090579355
1656,2259,28090581011
1655,2260,28090582666
1655,2261,28090584321
1655,2262,28090585976
1656,2263,28090587632
1655,2264,28090589287
1655,2265,28090590942
1656,2266,28090592598
1655,2267,28090594253
1655,2268,28090595908
1655,2269,28090597563
1656,2270,28090599219
1655,2271,28090600874
1655,2272,28090602529
1655,2273,28090604184
1656,2274,28090605840
1655,2275,28090607495
3310,2276,28090610805
1656,2277,28090612461
1655,2278,28090614116
1655,2279,28090615771
1656,2280,28090617427
1655,2281,28090619082
1655,2282,28090620737
1656,2283,28090622393
1655,2284,28090624048
1655,2285,28090625703
1656,2286,28090627359
1655,2287,28090629014
1655,2288,28090630669
1655,2289,28090632324
1656,2290,28090633980
1655,2291,28090635635
1655,2292,28090637290
1655,2293,28090638945
1656,2294,28090640601
3310,2295,28090643911
1656,2296,28090645567
1655,2297,28090647222
1655,2298,28090648877
1655,2299,28090650532
1656,2300,28090652188
1655,2301,28090653843
1655,2302,28090655498
1655,2303,28090657153
1656,2304,28090658809
1655,2305,28090660464
1655,2306,28090662119
1656,2307,28090663775
1655,2308,28090665430
1655,2309,28090667085
1655,2310,28090668740
1656,2311,28090670396
1655,2312,28090672051
1655,2313,28090673706
1656,2314,28090675362
1672,2315,28090677034
1638,2316,28090678672
1656,2317,28090680328
1655,2318,28090681983
1655,2319,28090683638
1655,2320,28090685293
1656,2321,28090686949
1655,2322,28090688604
1655,2323,28090690259
1656,2324,28090691915
1655,2325,28090693570
1655,2326,28090695225
1655,2327,28090696880
1656,2328,28090698536
1655,2329,28090700191
1655,2330,28090701846
1655,2331,28090703501
1656,2332,28090705157
1655,2333,28090706812
1655,2334,28090708467
1656,2335,28090710123
1655,2336,28090711778
1655,2337,28090713433
1655,2338,28090715088
1656,2339,28090716744
1655,2340,28090718399
1655,2341,28090720054
1655,2342,28090721709
1656,2343,28090723365
1655,2344,28090725020
1655,2345,28090726675
1656,2346,28090728331
1655,2347,28090729986
1655,2348,28090731641
1656,2349,28090733297
1655,2350,28090734952
1655,2351,28090736607
1655,2352,28090738262
1656,2353,28090739918
1655,2354,28090741573
3311,2355,28090744884
1655,2356,28090746539
1655,2357,28090748194
1655,2358,28090749849
1656,2359,28090751505
1655,2360,28090753160
1655,2361,28090754815
1656,2362,28090756471
1655,2363,28090758126
1655,2364,28090759781
1656,2365,28090761437
1655,2366,28090763092
1655,2367,28090764747
1655,2368,28090766402
1655,2369,28090768057
1656,2370,28090769713
1655,2371,28090771368
1655,2372,28090773023
1656,2373,28090774679
1655,2374,28090776334
1655,2375,28090777989
1655,2376,28090779644
1656,2377,28090781300
1655,2378,28090782955
1655,2379,28090784610
1655,2380,28090786265
1656,2381,28090787921
1672,2382,28090789593
1638,2383,28090791231
1656,2384,28090792887
1655,2385,28090794542
1655,2386,28090796197
1655,2387,28090797852
1656,2388,28090799508
1655,2389,28090801163
1655,2390,28090802818
1656,2391,28090804474
1655,2392,28090806129
1655,2393,28090807784
1656,2394,28090809440
1655,2395,28090811095
1655,2396,28090812750
1655,2397,28090814405
1656,2398,28090816061
1655,2399,28090817716
1655,2400,28090819371
1655,2401,28090821026
1656,2402,28090822682
1655,2403,28090824337
1655,2404,28090825992
1656,2405,28090827648
1655,2406,28090829303
1655,2407,28090830958
1655,2408,28090832613
1656,2409,28090834269
1655,2410,28090835924
1655,2411,28090837579
1656,2412,28090839235
1655,2413,28090840890
1655,2414,28090842545
1655,2415,28090844200
1656,2416,28090845856
1655,2417,28090847511
1655,2418,28090849166
1655,2419,28090850821
1656,2420,28090852477
1655,2421,28090854132
1655,2422,28090855787
1656,2423,28090857443
1655,2424,28090859098
1655,2425,28090860753
1656,2426,28090862409
1655,2427,28090864064
1655,2428,28090865719
1655,2429,28090867374
1656,2430,28090869030
1655,2431,28090870685
1655,2432,28090872340
1656,2433,28090873996
1655,2434,28090875651
1655,2435,28090877306
1655,2436,28090878961
1656,2437,28090880617
1655,2438,28090882272
1655,2439,28090883927
1655,2440,28090885582
1656,2441,28090887238
1655,2442,28090888893
1655,2443,28090890548
1655,2444,28090892203
1656,2445,28090893859
1655,2446,28090895514
1655,2447,28090897169
1656,2448,28090898825
1655,2449,28090900480
1666,2450,28090902146
1644,2451,28090903790
1656,2452,28090905446
1655,2453,28090907101
1656,2454,28090908757
1655,2455,28090910412
1655,2456,28090912067
1655,2457,28090913722
1655,2458,28090915377
1656,2459,28090917033
1655,2460,28090918688
1655,2461,28090920343
1656,2462,28090921999
1655,2463,28090923654
1655,2464,28090925309
1655,2465,28090926964
1656,2466,28090928620
1655,2467,28090930275
1655,2468,28090931930
1655,2469,28090933585
1656,2470,28090935241
1655,2471,28090936896
1655,2472,28090938551
1656,2473,28090940207
1655,2474,28090941862
1655,2475,28090943517
1656,2476,28090945173
3310,2477,28090948483
1655,2478,28090950138
1656,2479,28090951794
1655,2480,28090953449
1655,2481,28090955104
1656,2482,28090956760
1655,2483,28090958415
1655,2484,28090960070
1655,2485,28090961725
1656,2486,28090963381
1655,2487,28090965036
1655,2488,28090966691
1656,2489,28090968347
1655,2490,28090970002
1655,2491,28090971657
1655,2492,28090973312
1656,2493,28090974968
1655,2494,28090976623
1655,2495,28090978278
1655,2496,28090979933
1656,2497,28090981589
1655,2498,28090983244
1655,2499,28090984899
1656,2500,28090986555
1655,2501,28090988210
1655,2502,28090989865
1655,2503,28090991520
1656,2504,28090993176
1655,2505,28090994831
1655,2506,28090996486
1655,2507,28090998141
1656,2508,28090999797
1655,2509,28091001452
1655,2510,28091003107
1656,2511,28091004763
1655,2512,28091006418
1655,2513,28091008073
1656,2514,28091009729
1655,2515,28091011384
1655,2516,28091013039
1655,2517,28091014694
1656,2518,28091016350
1655,2519,28091018005
1655,2520,28091019660
1655,2521,28091021315
1656,2522,28091022971
1655,2523,28091024626
1655,2524,28091026281
1656,2525,28091027937
1655,2526,28091029592
1655,2527,28091031247
1655,2528,28091032902
1656,2529,28091034558
1655,2530,28091036213
1655,2531,28091037868
1656,2532,28091039524
1655,2533,28091041179
1655,2534,28091042834
1656,2535,28091044490
1655,2536,28091046145
3310,2537,28091049455
1656,2538,28091051111
1655,2539,28091052766
3310,2540,28091056076
1656,2541,28091057732
1655,2542,28091059387
1655,2543,28091061042
1656,2544,28091062698
1655,2545,28091064353
1655,2546,28091066008
1655,2547,28091067663
1656,2548,28091069319
1655,2549,28091070974
1655,2550,28091072629
1655,2551,28091074284
1656,2552,28091075940
1655,2553,28091077595
1655,2554,28091079250
1656,2555,28091080906
1655,2556,28091082561
1655,2557,28091084216
1656,2558,28091085872
1655,2559,28091087527
1655,2560,28091089182
1656,2561,28091090838
1655,2562,28091092493
1655,2563,28091094148
1655,2564,28091095803
1655,2565,28091097458
1656,2566,28091099114
1655,2567,28091100769
1655,2568,28091102424
1656,2569,28091104080
1655,2570,28091105735
1655,2571,28091107390
1655,2572,28091109045
1656,2573,28091110701
1655,2574,28091112356
1655,2575,28091114011
1656,2576,28091115667
1655,2577,28091117322
1656,2578,28091118978
1654,2579,28091120632
1656,2580,28091122288
1655,2581,28091123943
1655,2582,28091125598
1655,2583,28091127253
1656,2584,28091128909
1655,2585,28091130564
1655,2586,28091132219
1656,2587,28091133875
1655,2588,28091135530
1655,2589,28091137185
1656,2590,28091138841
1655,2591,28091140496
1655,2592,28091142151
1655,2593,28091143806
1656,2594,28091145462
1655,2595,28091147117
1655,2596,28091148772
1655,2597,28091150427
1656,2598,28091152083
1655,2599,28091153738
1655,2600,28091155393
1656,2601,28091157049
1655,2602,28091158704
1655,2603,28091160359
1655,2604,28091162014
1656,2605,28091163670
1655,2606,28091165325
1655,2607,28091166980
1656,2608,28091168636
1655,2609,28091170291
1655,2610,28091171946
1655,2611,28091173601
1656,2612,28091175257
1655,2613,28091176912
1655,2614,28091178567
1656,2615,28091180223
1655,2616,28091181878
1655,2617,28091183533
1655,2618,28091185188
1656,2619,28091186844
1655,2620,28091188499
1655,2621,28091190154
1655,2622,28091191809
1656,2623,28091193465
1655,2624,28091195120
1655,2625,28091196775
1656,2626,28091198431
1655,2627,28091200086
1655,2628,28091201741
1656,2629,28091203397
1655,2630,28091205052
1655,2631,28091206707
1655,2632,28091208362
1656,2633,28091210018
1655,2634,28091211673
1655,2635,28091213328
1656,2636,28091214984
1655,2637,28091216639
1655,2638,28091218294
1655,2639,28091219949
1656,2640,28091221605
1655,2641,28091223260
1655,2642,28091224915
1655,2643,28091226570
1656,2644,28091228226
1655,2645,28091229881
1656,2646,28091231537
1655,2647,28091233192
1669,2648,28091234861
1641,2649,28091236502
1655,2650,28091238157
1656,2651,28091239813
1655,2652,28091241468
1655,2653,28091243123
1656,2654,28091244779
1655,2655,28091246434
1655,2656,28091248089
1655,2657,28091249744
1656,2658,28091251400
1655,2659,28091253055
1655,2660,28091254710
1656,2661,28091256366
1655,2662,28091258021
1655,2663,28091259676
1655,2664,28091261331
1656,2665,28091262987
1655,2666,28091264642
1655,2667,28091266297
1655,2668,28091267952
1656,2669,28091269608
1655,2670,28091271263
1656,2671,28091272919
1655,2672,28091274574
1655,2673,28091276229
1655,2674,28091277884
1655,2675,28091279539
1656,2676,28091281195
1655,2677,28091282850
1655,2678,28091284505
1656,2679,28091286161
1655,2680,28091287816
1655,2681,28091289471
1656,2682,28091291127
1655,2683,28091292782
1655,2684,28091294437
1655,2685,28091296092
1655,2686,28091297747
1656,2687,28091299403
1655,2688,28091301058
1655,2689,28091302713
1656,2690,28091304369
1655,2691,28091306024
1655,2692,28091307679
1656,2693,28091309335
1655,2694,28091310990
1655,2695,28091312645
1655,2696,28091314300
1656,2697,28091315956
1655,2698,28091317611
1655,2699,28091319266
1655,2700,28091320921
1656,2701,28091322577
1655,2702,28091324232
1655,2703,28091325887
1656,2704,28091327543
1655,2705,28091329198
1655,2706,28091330853
1655,2707,28091332508
1656,2708,28091334164
1655,2709,28091335819
1655,2710,28091337474
1656,2711,28091339130
1655,2712,28091340785
1655,2713,28091342440
1655,2714,28091344095
1656,2715,28091345751
1673,2716,28091347424
1637,2717,28091349061
1655,2718,28091350716
3311,2719,28091354027
1655,2720,28091355682
1656,2721,28091357338
1655,2722,28091358993
1655,2723,28091360648
1656,2724,28091362304
1655,2725,28091363959
1655,2726,28091365614
1655,2727,28091367269
1656,2728,28091368925
1655,2729,28091370580
1655,2730,28091372235
1656,2731,28091373891
1655,2732,28091375546
1655,2733,28091377201
1655,2734,28091378856
1656,2735,28091380512
1655,2736,28091382167
1655,2737,28091383822
1655,2738,28091385477
1656,2739,28091387133
1655,2740,28091388788
1655,2741,28091390443
1656,2742,28091392099
1655,2743,28091393754
1655,2744,28091395409
1655,2745,28091397064
1656,2746,28091398720
1655,2747,28091400375
1655,2748,28091402030
1656,2749,28091403686
1655,2750,28091405341
1655,2751,28091406996
1655,2752,28091408651
1656,2753,28091410307
1655,2754,28091411962
1655,2755,28091413617
1656,2756,28091415273
1655,2757,28091416928
1655,2758,28091418583
1656,2759,28091420239
1655,2760,28091421894
1655,2761,28091423549
1655,2762,28091425204
1656,2763,28091426860
1655,2764,28091428515
1655,2765,28091430170
1656,2766,28091431826
1655,2767,28091433481
1655,2768,28091435136
1655,2769,28091436791
1655,2770,28091438446
1656,2771,28091440102
1655,2772,28091441757
1655,2773,28091443412
1656,2774,28091445068
1655,2775,28091446723
1655,2776,28091448378
1656,2777,28091450034
1655,2778,28091451689
3310,2779,28091454999
1656,2780,28091456655
1655,2781,28091458310
1674,2782,28091459984
1636,2783,28091461620
1656,2784,28091463276
1655,2785,28091464931
1655,2786,28091466586
1656,2787,28091468242
1655,2788,28091469897
1655,2789,28091471552
1655,2790,28091473207
1656,2791,28091474863
1655,2792,28091476518
1655,2793,28091478173
1656,2794,28091479829
1655,2795,28091481484
1655,2796,28091483139
1655,2797,28091484794
1656,2798,28091486450
1655,2799,28091488105
1655,2800,28091489760
1656,2801,28091491416
1655,2802,28091493071
1655,2803,28091494726
1655,2804,28091496381
1656,2805,28091498037
1655,2806,28091499692
1655,2807,28091501347
1656,2808,28091503003
1655,2809,28091504658
1655,2810,28091506313
1655,2811,28091507968
1656,2812,28091509624
1655,2813,28091511279
1655,2814,28091512934
1655,2815,28091514589
1656,2816,28091516245
1655,2817,28091517900
1655,2818,28091519555
1656,2819,28091521211
1655,2820,28091522866
1655,2821,28091524521
1657,2822,28091526178
1654,2823,28091527832
1655,2824,28091529487
1655,2825,28091531142
1656,2826,28091532798
1655,2827,28091534453
1655,2828,28091536108
1655,2829,28091537763
1656,2830,28091539419
1655,2831,28091541074
1655,2832,28091542729
1656,2833,28091544385
1655,2834,28091546040
1655,2835,28091547695
1655,2836,28091549350
1656,2837,28091551006
1655,2838,28091552661
3310,2839,28091555971
1656,2840,28091557627
1655,2841,28091559282
1656,2842,28091560938
1655,2843,28091562593
1655,2844,28091564248
1655,2845,28091565903
1656,2846,28091567559
1655,2847,28091569214
1655,2848,28091570869
1666,2849,28091572535
1645,2850,28091574180
1655,2851,28091575835
1655,2852,28091577490
1656,2853,28091579146
1655,2854,28091580801
1655,2855,28091582456
1655,2856,28091584111
1656,2857,28091585767
1655,2858,28091587422
1656,2859,28091589078
1654,2860,28091590732
1656,2861,28091592388
1655,2862,28091594043
1655,2863,28091595698
1656,2864,28091597354
1655,2865,28091599009
1655,2866,28091600664
1655,2867,28091602319
1656,2868,28091603975
1655,2869,28091605630
1655,2870,28091607285
1655,2871,28091608940
1656,2872,28091610596
1655,2873,28091612251
1655,2874,28091613906
1656,2875,28091615562
1655,2876,28091617217
1655,2877,28091618872
1656,2878,28091620528
1655,2879,28091622183
1655,2880,28091623838
1655,2881,28091625493
1656,2882,28091627149
3310,2883,28091630459
3311,2884,28091633770
3310,2885,28091637080
3311,2886,28091640391
1655,2887,28091642046
1655,2888,28091643701
1656,2889,28091645357
1655,2890,28091647012
1655,2891,28091648667
1656,2892,28091650323
1655,2893,28091651978
1655,2894,28091653633
1655,2895,28091655288
1656,2896,28091656944
1655,2897,28091658599
1655,2898,28091660254
1655,2899,28091661909
1656,2900,28091663565
1655,2901,28091665220
1655,2902,28091666875
1656,2903,28091668531
1655,2904,28091670186
1655,2905,28091671841
1656,2906,28091673497
1655,2907,28091675152
1655,2908,28091676807
1655,2909,28091678462
1656,2910,28091680118
1655,2911,28091681773
1655,2912,28091683428
1656,2913,28091685084
1655,2914,28091686739
1655,2915,28091688394
1655,2916,28091690049
1656,2917,28091691705
1655,2918,28091693360
1655,2919,28091695015
1655,2920,28091696670
1656,2921,28091698326
1655,2922,28091699981
1656,2923,28091701637
1655,2924,28091703292
1655,2925,28091704947
1655,2926,28091706602
1655,2927,28091708257
1656,2928,28091709913
1655,2929,28091711568
1655,2930,28091713223
1656,2931,28091714879
1655,2932,28091716534
1655,2933,28091718189
1655,2934,28091719844
1656,2935,28091721500
1655,2936,28091723155
1655,2937,28091724810
1656,2938,28091726466
1655,2939,28091728121
1655,2940,28091729776
1655,2941,28091731431
1656,2942,28091733087
1655,2943,28091734742
1655,2944,28091736397
1655,2945,28091738052
1656,2946,28091739708
1655,2947,28091741363
1655,2948,28091743018
1656,2949,28091744674
1655,2950,28091746329
1655,2951,28091747984
1656,2952,28091749640
1655,2953,28091751295
1655,2954,28091752950
1655,2955,28091754605
4966,2956,28091759571
1655,2957,28091761226
1656,2958,28091762882
1655,2959,28091764537
1656,2960,28091766193
1655,2961,28091767848
1655,2962,28091769503
1655,2963,28091771158
1655,2964,28091772813
1656,2965,28091774469
1655,2966,28091776124
1655,2967,28091777779
1656,2968,28091779435
1655,2969,28091781090
1655,2970,28091782745
1655,2971,28091784400
1656,2972,28091786056
1655,2973,28091787711
1655,2974,28091789366
1655,2975,28091791021
1657,2976,28091792678
1654,2977,28091794332
1655,2978,28091795987
1656,2979,28091797643
1655,2980,28091799298
1655,2981,28091800953
1656,2982,28091802609
1655,2983,28091804264
1655,2984,28091805919
1655,2985,28091807574
1656,2986,28091809230
1655,2987,28091810885
1655,2988,28091812540
1655,2989,28091814195
1656,2990,28091815851
1655,2991,28091817506
1655,2992,28091819161
1656,2993,28091820817
1655,2994,28091822472
1655,2995,28091824127
1655,2996,28091825782
1656,2997,28091827438
1655,2998,28091829093
1655,2999,28091830748
1656,3000,28091832404
1655,3001,28091834059
1655,3002,28091835714
1655,3003,28091837369
1656,3004,28091839025
1655,3005,28091840680
1655,3006,28091842335
1655,3007,28091843990
1656,3008,28091845646
1655,3009,28091847301
1655,3010,28091848956
1656,3011,28091850612
1655,3012,28091852267
1655,3013,28091853922
1655,3014,28091855577
1656,3015,28091857233
3310,3016,28091860543
1656,3017,28091862199
1655,3018,28091863854
1655,3019,28091865509
1655,3020,28091867164
1656,3021,28091868820
1655,3022,28091870475
1655,3023,28091872130
1656,3024,28091873786
1655,3025,28091875441
1655,3026,28091877096
1656,3027,28091878752
1655,3028,28091880407
1655,3029,28091882062
1655,3030,28091883717
1656,3031,28091885373
1655,3032,28091887028
1655,3033,28091888683
1655,3034,28091890338
1656,3035,28091891994
1655,3036,28091893649
1655,3037,28091895304
1656,3038,28091896960
1655,3039,28091898615
1655,3040,28091900270
1655,3041,28091901925
1656,3042,28091903581
1670,3043,28091905251
1640,3044,28091906891
1656,3045,28091908547
1655,3046,28091910202
1655,3047,28091911857
1655,3048,28091913512
1656,3049,28091915168
1655,3050,28091916823
1656,3051,28091918479
1654,3052,28091920133
1656,3053,28091921789
1655,3054,28091923444
1655,3055,28091925099
1656,3056,28091926755
1655,3057,28091928410
1655,3058,28091930065
1655,3059,28091931720
1656,3060,28091933376
1655,3061,28091935031
1655,3062,28091936686
1656,3063,28091938342
1655,3064,28091939997
1655,3065,28091941652
1656,3066,28091943308
1655,3067,28091944963
1655,3068,28091946618
1655,3069,28091948273
1656,3070,28091949929
1655,3071,28091951584
1655,3072,28091953239
1655,3073,28091954894
1656,3074,28091956550
1655,3075,28091958205
1655,3076,28091959860
1655,3077,28091961515
1656,3078,28091963171
1655,3079,28091964826
1655,3080,28091966481
1656,3081,28091968137
1655,3082,28091969792
1655,3083,28091971447
1655,3084,28091973102
1656,3085,28091974758
1655,3086,28091976413
1655,3087,28091978068
1656,3088,28091979724
1655,3089,28091981379
1655,3090,28091983034
1656,3091,28091984690
1655,3092,28091986345
1655,3093,28091988000
1655,3094,28091989655
1656,3095,28091991311
1655,3096,28091992966
1655,3097,28091994621
1655,3098,28091996276
1656,3099,28091997932
1655,3100,28091999587
1655,3101,28092001242
1656,3102,28092002898
1655,3103,28092004553
1655,3104,28092006208
1655,3105,28092007863
1656,3106,28092009519
1655,3107,28092011174
1656,3108,28092012830
1654,3109,28092014484
1656,3110,28092016140
1672,3111,28092017812
1638,3112,28092019450
1656,3113,28092021106
1655,3114,28092022761
1655,3115,28092024416
1655,3116,28092026071
1656,3117,28092027727
1655,3118,28092029382
1656,3119,28092031038
1655,3120,28092032693
1655,3121,28092034348
1655,3122,28092036003
1656,3123,28092037659
1655,3124,28092039314
1655,3125,28092040969
1655,3126,28092042624
1656,3127,28092044280
1655,3128,28092045935
1655,3129,28092047590
1655,3130,28092049245
1656,3131,28092050901
1655,3132,28092052556
1655,3133,28092054211
1656,3134,28092055867
1655,3135,28092057522
1656,3136,28092059178
1654,3137,28092060832
3311,3138,28092064143
1655,3139,28092065798
1656,3140,28092067454
1655,3141,28092069109
1655,3142,28092070764
1655,3143,28092072419
1656,3144,28092074075
1655,3145,28092075730
1655,3146,28092077385
1655,3147,28092079040
1656,3148,28092080696
1655,3149,28092082351
1656,3150,28092084007
1655,3151,28092085662
1655,3152,28092087317
1655,3153,28092088972
1656,3154,28092090628
1655,3155,28092092283
1655,3156,28092093938
1655,3157,28092095593
1656,3158,28092097249
1655,3159,28092098904
1655,3160,28092100559
1656,3161,28092102215
1655,3162,28092103870
1655,3163,28092105525
1655,3164,28092107180
1656,3165,28092108836
1655,3166,28092110491
1655,3167,28092112146
1655,3168,28092113801
1656,3169,28092115457
1655,3170,28092117112
1655,3171,28092118767
1656,3172,28092120423
1655,3173,28092122078
1655,3174,28092123733
1655,3175,28092125388
1656,3176,28092127044
1655,3177,28092128699
1670,3178,28092130369
1641,3179,28092132010
1655,3180,28092133665
3310,3181,28092136975
1656,3182,28092138631
1655,3183,28092140286
1655,3184,28092141941
1656,3185,28092143597
1655,3186,28092145252
1655,3187,28092146907
1655,3188,28092148562
1656,3189,28092150218
1655,3190,28092151873
1655,3191,28092153528
1655,3192,28092155183
1656,3193,28092156839
1655,3194,28092158494
1655,3195,28092160149
1656,3196,28092161805
3310,3197,28092165115
1655,3198,28092166770
1656,3199,28092168426
1655,3200,28092170081
1655,3201,28092171736
1656,3202,28092173392
1655,3203,28092175047
1655,3204,28092176702
1656,3205,28092178358
1655,3206,28092180013
1655,3207,28092181668
1655,3208,28092183323
1656,3209,28092184979
1655,3210,28092186634
1655,3211,28092188289
1655,3212,28092189944
1656,3213,28092191600
1655,3214,28092193255
1655,3215,28092194910
1656,3216,28092196566
1655,3217,28092198221
1655,3218,28092199876
1655,3219,28092201531
1656,3220,28092203187
1655,3221,28092204842
1655,3222,28092206497
1656,3223,28092208153
1655,3224,28092209808
1655,3225,28092211463
1655,3226,28092213118
1656,3227,28092214774
1655,3228,28092216429
1655,3229,28092218084
1656,3230,28092219740
1655,3231,28092221395
1655,3232,28092223050
1655,3233,28092224705
1656,3234,28092226361
1655,3235,28092228016
1655,3236,28092229671
1655,3237,28092231326
1656,3238,28092232982
1655,3239,28092234637
1655,3240,28092236292
1656,3241,28092237948
1655,3242,28092239603
1655,3243,28092241258
1668,3244,28092242926
1643,3245,28092244569
1655,3246,28092246224
1655,3247,28092247879
1655,3248,28092249534
1656,3249,28092251190
1655,3250,28092252845
1655,3251,28092254500
1656,3252,28092256156
1655,3253,28092257811
1655,3254,28092259466
1656,3255,28092261122
1655,3256,28092262777
1655,3257,28092264432
1656,3258,28092266088
1655,3259,28092267743
1655,3260,28092269398
1655,3261,28092271053
1656,3262,28092272709
1655,3263,28092274364
1655,3264,28092276019
1655,3265,28092277674
1656,3266,28092279330
1655,3267,28092280985
1655,3268,28092282640
1656,3269,28092284296
1655,3270,28092285951
1655,3271,28092287606
1655,3272,28092289261
1656,3273,28092290917
1655,3274,28092292572
1655,3275,28092294227
1655,3276,28092295882
1656,3277,28092297538
1655,3278,28092299193
1655,3279,28092300848
1656,3280,28092302504
1655,3281,28092304159
1655,3282,28092305814
1655,3283,28092307469
1656,3284,28092309125
1655,3285,28092310780
1655,3286,28092312435
1656,3287,28092314091
1655,3288,28092315746
1655,3289,28092317401
1655,3290,28092319056
1656,3291,28092320712
1655,3292,28092322367
1655,3293,28092324022
1655,3294,28092325677
1656,3295,28092327333
1655,3296,28092328988
1655,3297,28092330643
1656,3298,28092332299
1655,3299,28092333954
1655,3300,28092335609
1656,3301,28092337265
1655,3302,28092338920
1655,3303,28092340575
1655,3304,28092342230
1656,3305,28092343886
1655,3306,28092345541
1655,3307,28092347196
1655,3308,28092348851
1656,3309,28092350507
1655,3310,28092352162
1655,3311,28092353817
1656,3312,28092355473
1655,3313,28092357128
1655,3314,28092358783
1656,3315,28092360439
1655,3316,28092362094
1655,3317,28092363749
1655,3318,28092365404
1656,3319,28092367060
1655,3320,28092368715
1655,3321,28092370370
1655,3322,28092372025
1656,3323,28092373681
1655,3324,28092375336
1655,3325,28092376991
1655,3326,28092378646
1656,3327,28092380302
1655,3328,28092381957
1655,3329,28092383612
1656,3330,28092385268
1655,3331,28092386923
1656,3332,28092388579
1654,3333,28092390233
1656,3334,28092391889
1655,3335,28092393544
1655,3336,28092395199
1656,3337,28092396855
1655,3338,28092398510
1655,3339,28092400165
1655,3340,28092401820
1656,3341,28092403476
1655,3342,28092405131
1655,3343,28092406786
1656,3344,28092408442
1655,3345,28092410097
1655,3346,28092411752
1655,3347,28092413407
1656,3348,28092415063
1655,3349,28092416718
1655,3350,28092418373
1656,3351,28092420029
1655,3352,28092421684
1655,3353,28092423339
1655,3354,28092424994
1656,3355,28092426650
1655,3356,28092428305
1655,3357,28092429960
1655,3358,28092431615
1656,3359,28092433271
1655,3360,28092434926
1655,3361,28092436581
1656,3362,28092438237
1655,3363,28092439892
1655,3364,28092441547
1655,3365,28092443202
1656,3366,28092444858
1655,3367,28092446513
1655,3368,28092448168
1656,3369,28092449824
1655,3370,28092451479
1655,3371,28092453134
1655,3372,28092454789
1656,3373,28092456445
1655,3374,28092458100
1655,3375,28092459755
1656,3376,28092461411
1656,3377,28092463067
1654,3378,28092464721
1656,3379,28092466377
3310,3380,28092469687
1655,3381,28092471342
1656,3382,28092472998
1655,3383,28092474653
1655,3384,28092476308
1656,3385,28092477964
1655,3386,28092479619
1655,3387,28092481274
1655,3388,28092482929
1656,3389,28092484585
1655,3390,28092486240
1655,3391,28092487895
1655,3392,28092489550
1656,3393,28092491206
1655,3394,28092492861
1655,3395,28092494516
1655,3396,28092496171
1656,3397,28092497827
1655,3398,28092499482
1655,3399,28092501137
1656,3400,28092502793
1655,3401,28092504448
1655,3402,28092506103
1655,3403,28092507758
1656,3404,28092509414
1655,3405,28092511069
1656,3406,28092512725
1655,3407,28092514380
1655,3408,28092516035
1655,3409,28092517690
1655,3410,28092519345
1656,3411,28092521001
1655,3412,28092522656
1655,3413,28092524311
1656,3414,28092525967
1655,3415,28092527622
1655,3416,28092529277
1655,3417,28092530932
1656,3418,28092532588
1655,3419,28092534243
1655,3420,28092535898
1656,3421,28092537554
1655,3422,28092539209
1655,3423,28092540864
1655,3424,28092542519
1656,3425,28092544175
1655,3426,28092545830
1655,3427,28092547485
1656,3428,28092549141
1655,3429,28092550796
1655,3430,28092552451
1655,3431,28092554106
1656,3432,28092555762
1655,3433,28092557417
1655,3434,28092559072
1656,3435,28092560728
1655,3436,28092562383
1655,3437,28092564038
1655,3438,28092565693
1656,3439,28092567349
1655,3440,28092569004
1655,3441,28092570659
1655,3442,28092572314
1656,3443,28092573970
1671,3444,28092575641
1640,3445,28092577281
1655,3446,28092578936
1655,3447,28092580591
1655,3448,28092582246
1655,3449,28092583901
1656,3450,28092585557
1655,3451,28092587212
1655,3452,28092588867
1656,3453,28092590523
1655,3454,28092592178
1655,3455,28092593833
1655,3456,28092595488
1656,3457,28092597144
1655,3458,28092598799
1656,3459,28092600455
1655,3460,28092602110
