,1,26387360698
1656,4454,26394897196
1655,4455,26394898851
1655,4456,26394900506
1656,4457,26394902162
1655,4458,26394903817
3310,4459,26394907127
1656,4460,26394908783
1655,4461,26394910438
1655,4462,26394912093
1656,4463,26394913749
1655,4464,26394915404
1655,4465,26394917059
1656,4466,26394918715
1655,4467,26394920370
1655,4468,26394922025
1655,4469,26394923680
1655,4470,26394925335
1656,4471,26394926991
1655,4472,26394928646
1655,4473,26394930301
1656,4474,26394931957
1655,4475,26394933612
1655,4476,26394935267
1655,4477,26394936922
1656,4478,26394938578
1655,4479,26394940233
1656,4480,26394941889
1655,4481,26394943544
1655,4482,26394945199
1656,4483,26394946855
1654,4484,26394948509
1656,4485,26394950165
1655,4486,26394951820
1655,4487,26394953475
1656,4488,26394955131
1655,4489,26394956786
1666,4490,26394958452
1644,4491,26394960096
1656,4492,26394961752
1655,4493,26394963407
1655,4494,26394965062
1656,4495,26394966718
1655,4496,26394968373
1655,4497,26394970028
1655,4498,26394971683
1656,4499,26394973339
1656,4500,26394974995
1654,4501,26394976649
1656,4502,26394978305
1655,4503,26394979960
1655,4504,26394981615
1656,4505,26394983271
1655,4506,26394984926
1655,4507,26394986581
1655,4508,26394988236
1656,4509,26394989892
1655,4510,26394991547
1655,4511,26394993202
1656,4512,26394994858
1655,4513,26394996513
1655,4514,26394998168
1656,4515,26394999824
1655,4516,26395001479
1655,4517,26395003134
1655,4518,26395004789
1655,4519,26395006444
3311,4520,26395009755
1655,4521,26395011410
1655,4522,26395013065
1656,4523,26395014721
1655,4524,26395016376
1655,4525,26395018031
1656,4526,26395019687
1655,4527,26395021342
1655,4528,26395022997
1655,4529,26395024652
1656,4530,26395026308
1655,4531,26395027963
3311,4532,26395031274
1655,4533,26395032929
1655,4534,26395034584
1655,4535,26395036239
1656,4536,26395037895
1655,4537,26395039550
1655,4538,26395041205
1655,4539,26395042860
1656,4540,26395044516
1655,4541,26395046171
1655,4542,26395047826
1656,4543,26395049482
1655,4544,26395051137
1655,4545,26395052792
1655,4546,26395054447
1656,4547,26395056103
1655,4548,26395057758
1656,4549,26395059414
1655,4550,26395061069
1655,4551,26395062724
1655,4552,26395064379
1655,4553,26395066034
1656,4554,26395067690
1655,4555,26395069345
1655,4556,26395071000
1656,4557,26395072656
1655,4558,26395074311
1655,4559,26395075966
1655,4560,26395077621
1656,4561,26395079277
1655,4562,26395080932
1655,4563,26395082587
1655,4564,26395084242
1657,4565,26395085899
1655,4566,26395087554
1654,4567,26395089208
1656,4568,26395090864
1655,4569,26395092519
1655,4570,26395094174
1656,4571,26395095830
1655,4572,26395097485
1655,4573,26395099140
1655,4574,26395100795
1656,4575,26395102451
1655,4576,26395104106
1655,4577,26395105761
1655,4578,26395107416
1656,4579,26395109072
1655,4580,26395110727
1655,4581,26395112382
1656,4582,26395114038
1656,4583,26395115694
1654,4584,26395117348
1655,4585,26395119003
1656,4586,26395120659
1655,4587,26395122314
1655,4588,26395123969
1655,4589,26395125624
1656,4590,26395127280
1655,4591,26395128935
1656,4592,26395130591
1655,4593,26395132246
1655,4594,26395133901
1655,4595,26395135556
1655,4596,26395137211
1656,4597,26395138867
1655,4598,26395140522
1655,4599,26395142177
1656,4600,26395143833
1655,4601,26395145488
1655,4602,26395147143
1655,4603,26395148798
1656,4604,26395150454
1655,4605,26395152109
1655,4606,26395153764
1656,4607,26395155420
1655,4608,26395157075
1655,4609,26395158730
1655,4610,26395160385
1656,4611,26395162041
1655,4612,26395163696
1655,4613,26395165351
1656,4614,26395167007
1655,4615,26395168662
1655,4616,26395170317
1656,4617,26395171973
1655,4618,26395173628
1655,4619,26395175283
1655,4620,26395176938
1656,4621,26395178594
1655,4622,26395180249
1655,4623,26395181904
1655,4624,26395183559
1656,4625,26395185215
1655,4626,26395186870
1655,4627,26395188525
1656,4628,26395190181
1655,4629,26395191836
1655,4630,26395193491
1656,4631,26395195147
1655,4632,26395196802
1655,4633,26395198457
1656,4634,26395200113
1655,4635,26395201768
1655,4636,26395203423
1655,4637,26395205078
1655,4638,26395206733
1656,4639,26395208389
1655,4640,26395210044
3310,4641,26395213354
1656,4642,26395215010
1655,4643,26395216665
1655,4644,26395218320
1656,4645,26395219976
1655,4646,26395221631
1655,4647,26395223286
1655,4648,26395224941
1656,4649,26395226597
1656,4650,26395228253
1655,4651,26395229908
1655,4652,26395231563
1655,4653,26395233218
1655,4654,26395234873
1655,4655,26395236528
1656,4656,26395238184
1655,4657,26395239839
1655,4658,26395241494
1656,4659,26395243150
1655,4660,26395244805
1655,4661,26395246460
1656,4662,26395248116
1655,4663,26395249771
1655,4664,26395251426
1655,4665,26395253081
1655,4666,26395254736
1656,4667,26395256392
1655,4668,26395258047
1655,4669,26395259702
1656,4670,26395261358
1655,4671,26395263013
1655,4672,26395264668
1655,4673,26395266323
1656,4674,26395267979
1655,4675,26395269634
1655,4676,26395271289
1656,4677,26395272945
1655,4678,26395274600
1656,4679,26395276256
1654,4680,26395277910
1656,4681,26395279566
1655,4682,26395281221
1655,4683,26395282876
1656,4684,26395284532
1655,4685,26395286187
1655,4686,26395287842
1655,4687,26395289497
1673,4688,26395291170
1638,4689,26395292808
1655,4690,26395294463
1656,4691,26395296119
1655,4692,26395297774
1655,4693,26395299429
1655,4694,26395301084
1656,4695,26395302740
1656,4696,26395304396
1654,4697,26395306050
1656,4698,26395307706
1655,4699,26395309361
1655,4700,26395311016
1655,4701,26395312671
3311,4702,26395315982
1655,4703,26395317637
1656,4704,26395319293
1655,4705,26395320948
1655,4706,26395322603
1655,4707,26395324258
1656,4708,26395325914
1655,4709,26395327569
1655,4710,26395329224
1656,4711,26395330880
1655,4712,26395332535
1655,4713,26395334190
1656,4714,26395335846
1655,4715,26395337501
1655,4716,26395339156
1655,4717,26395340811
1655,4718,26395342466
1656,4719,26395344122
1655,4720,26395345777
1655,4721,26395347432
1656,4722,26395349088
1655,4723,26395350743
1655,4724,26395352398
1655,4725,26395354053
1656,4726,26395355709
1655,4727,26395357364
1655,4728,26395359019
1656,4729,26395360675
1655,4730,26395362330
1655,4731,26395363985
1655,4732,26395365640
1656,4733,26395367296
1655,4734,26395368951
1655,4735,26395370606
1656,4736,26395372262
1655,4737,26395373917
1655,4738,26395375572
1655,4739,26395377227
1656,4740,26395378883
1655,4741,26395380538
1655,4742,26395382193
1656,4743,26395383849
1655,4744,26395385504
1655,4745,26395387159
1656,4746,26395388815
1655,4747,26395390470
1655,4748,26395392125
1655,4749,26395393780
1655,4750,26395395435
1656,4751,26395397091
1655,4752,26395398746
1656,4753,26395400402
1655,4754,26395402057
1672,4755,26395403729
1638,4756,26395405367
1655,4757,26395407022
1656,4758,26395408678
1655,4759,26395410333
1655,4760,26395411988
1656,4761,26395413644
3310,4762,26395416954
1656,4763,26395418610
1655,4764,26395420265
1655,4765,26395421920
1655,4766,26395423575
1656,4767,26395425231
1655,4768,26395426886
1655,4769,26395428541
1655,4770,26395430196
1656,4771,26395431852
1655,4772,26395433507
1655,4773,26395435162
1656,4774,26395436818
1655,4775,26395438473
1655,4776,26395440128
1655,4777,26395441783
1656,4778,26395443439
1655,4779,26395445094
1655,4780,26395446749
1655,4781,26395448404
1656,4782,26395450060
3310,4783,26395453370
1656,4784,26395455026
1655,4785,26395456681
1655,4786,26395458336
1655,4787,26395459991
1656,4788,26395461647
1655,4789,26395463302
1656,4790,26395464958
1655,4791,26395466613
1655,4792,26395468268
1655,4793,26395469923
1655,4794,26395471578
1657,4795,26395473235
1654,4796,26395474889
1656,4797,26395476545
1655,4798,26395478200
1655,4799,26395479855
1655,4800,26395481510
1656,4801,26395483166
1655,4802,26395484821
1655,4803,26395486476
1656,4804,26395488132
1655,4805,26395489787
1655,4806,26395491442
1655,4807,26395493097
1655,4808,26395494752
1656,4809,26395496408
1655,4810,26395498063
1655,4811,26395499718
1656,4812,26395501374
1655,4813,26395503029
1655,4814,26395504684
1655,4815,26395506339
1656,4816,26395507995
1655,4817,26395509650
1655,4818,26395511305
1655,4819,26395512960
1656,4820,26395514616
1673,4821,26395516289
3293,4822,26395519582
1655,4823,26395521237
1655,4824,26395522892
1655,4825,26395524547
1656,4826,26395526203
1655,4827,26395527858
1656,4828,26395529514
3310,4829,26395532824
1655,4830,26395534479
1656,4831,26395536135
1655,4832,26395537790
1655,4833,26395539445
1656,4834,26395541101
1655,4835,26395542756
1655,4836,26395544411
1655,4837,26395546066
1656,4838,26395547722
1655,4839,26395549377
1655,4840,26395551032
1655,4841,26395552687
1656,4842,26395554343
1655,4843,26395555998
1656,4844,26395557654
1654,4845,26395559308
1656,4846,26395560964
1655,4847,26395562619
1655,4848,26395564274
1656,4849,26395565930
1655,4850,26395567585
1655,4851,26395569240
1655,4852,26395570895
1656,4853,26395572551
1655,4854,26395574206
1655,4855,26395575861
1656,4856,26395577517
1655,4857,26395579172
1655,4858,26395580827
1656,4859,26395582483
1655,4860,26395584138
1656,4861,26395585794
1654,4862,26395587448
1656,4863,26395589104
1655,4864,26395590759
1655,4865,26395592414
1655,4866,26395594069
1656,4867,26395595725
1655,4868,26395597380
1655,4869,26395599035
1656,4870,26395600691
1655,4871,26395602346
1655,4872,26395604001
1656,4873,26395605657
1655,4874,26395607312
1655,4875,26395608967
1655,4876,26395610622
1656,4877,26395612278
1656,4878,26395613934
1654,4879,26395615588
1655,4880,26395617243
1656,4881,26395618899
1655,4882,26395620554
1655,4883,26395622209
1656,4884,26395623865
1655,4885,26395625520
1655,4886,26395627175
1665,4887,26395628840
1646,4888,26395630486
1655,4889,26395632141
1656,4890,26395633797
1654,4891,26395635451
1656,4892,26395637107
1655,4893,26395638762
1655,4894,26395640417
1656,4895,26395642073
1655,4896,26395643728
1655,4897,26395645383
1655,4898,26395647038
1656,4899,26395648694
1655,4900,26395650349
1655,4901,26395652004
1656,4902,26395653660
1655,4903,26395655315
1655,4904,26395656970
1656,4905,26395658626
1655,4906,26395660281
1655,4907,26395661936
1655,4908,26395663591
1656,4909,26395665247
1655,4910,26395666902
1655,4911,26395668557
1655,4912,26395670212
1656,4913,26395671868
1655,4914,26395673523
1655,4915,26395675178
1656,4916,26395676834
1655,4917,26395678489
1655,4918,26395680144
1655,4919,26395681799
1656,4920,26395683455
1655,4921,26395685110
1655,4922,26395686765
1656,4923,26395688421
1655,4924,26395690076
1655,4925,26395691731
1655,4926,26395693386
1656,4927,26395695042
1655,4928,26395696697
1655,4929,26395698352
1655,4930,26395700007
1656,4931,26395701663
1655,4932,26395703318
1655,4933,26395704973
1656,4934,26395706629
1655,4935,26395708284
1655,4936,26395709939
1656,4937,26395711595
1655,4938,26395713250
1655,4939,26395714905
1655,4940,26395716560
1656,4941,26395718216
1655,4942,26395719871
3310,4943,26395723181
1656,4944,26395724837
1655,4945,26395726492
1655,4946,26395728147
1656,4947,26395729803
1655,4948,26395731458
1655,4949,26395733113
1656,4950,26395734769
1655,4951,26395736424
1655,4952,26395738079
1655,4953,26395739734
1656,4954,26395741390
1655,4955,26395743045
1655,4956,26395744700
1655,4957,26395746355
1656,4958,26395748011
1655,4959,26395749666
1655,4960,26395751321
1655,4961,26395752976
1656,4962,26395754632
1655,4963,26395756287
1655,4964,26395757942
1656,4965,26395759598
1655,4966,26395761253
1655,4967,26395762908
1655,4968,26395764563
1656,4969,26395766219
1655,4970,26395767874
1656,4971,26395769530
1655,4972,26395771185
1655,4973,26395772840
1656,4974,26395774496
1654,4975,26395776150
1656,4976,26395777806
1655,4977,26395779461
1655,4978,26395781116
1656,4979,26395782772
1655,4980,26395784427
1655,4981,26395786082
1656,4982,26395787738
1655,4983,26395789393
1655,4984,26395791048
1655,4985,26395792703
1656,4986,26395794359
1655,4987,26395796014
1655,4988,26395797669
1655,4989,26395799324
1656,4990,26395800980
1656,4991,26395802636
1654,4992,26395804290
1656,4993,26395805946
1655,4994,26395807601
1655,4995,26395809256
1655,4996,26395810911
1656,4997,26395812567
1655,4998,26395814222
1655,4999,26395815877
1655,5000,26395817532
1656,5001,26395819188
1655,5002,26395820843
1656,5003,26395822499
3310,5004,26395825809
1655,5005,26395827464
1655,5006,26395829119
1657,5007,26395830776
1654,5008,26395832430
1655,5009,26395834085
1656,5010,26395835741
1655,5011,26395837396
1655,5012,26395839051
1655,5013,26395840706
1656,5014,26395842362
1655,5015,26395844017
1655,5016,26395845672
1656,5017,26395847328
1655,5018,26395848983
1655,5019,26395850638
1655,5020,26395852293
1656,5021,26395853949
1655,5022,26395855604
1655,5023,26395857259
1656,5024,26395858915
1655,5025,26395860570
1655,5026,26395862225
1655,5027,26395863880
1656,5028,26395865536
1655,5029,26395867191
1656,5030,26395868847
1655,5031,26395870502
1655,5032,26395872157
1655,5033,26395873812
1655,5034,26395875467
1656,5035,26395877123
1655,5036,26395878778
1655,5037,26395880433
1655,5038,26395882088
1656,5039,26395883744
1655,5040,26395885399
1656,5041,26395887055
1655,5042,26395888710
1655,5043,26395890365
1655,5044,26395892020
1656,5045,26395893676
1655,5046,26395895331
1655,5047,26395896986
1656,5048,26395898642
1655,5049,26395900297
1655,5050,26395901952
1655,5051,26395903607
1655,5052,26395905262
1656,5053,26395906918
1655,5054,26395908573
1655,5055,26395910228
1656,5056,26395911884
1655,5057,26395913539
1656,5058,26395915195
1654,5059,26395916849
1656,5060,26395918505
1655,5061,26395920160
1655,5062,26395921815
1655,5063,26395923470
1656,5064,26395925126
3310,5065,26395928436
1656,5066,26395930092
1655,5067,26395931747
1655,5068,26395933402
1656,5069,26395935058
1655,5070,26395936713
1655,5071,26395938368
1656,5072,26395940024
1655,5073,26395941679
1655,5074,26395943334
1655,5075,26395944989
1656,5076,26395946645
1655,5077,26395948300
1655,5078,26395949955
1655,5079,26395951610
1656,5080,26395953266
1655,5081,26395954921
1655,5082,26395956576
1655,5083,26395958231
1656,5084,26395959887
1673,5085,26395961560
1637,5086,26395963197
1656,5087,26395964853
1655,5088,26395966508
1655,5089,26395968163
1655,5090,26395969818
1656,5091,26395971474
1655,5092,26395973129
1655,5093,26395974784
1656,5094,26395976440
1655,5095,26395978095
1655,5096,26395979750
1655,5097,26395981405
1656,5098,26395983061
1655,5099,26395984716
1655,5100,26395986371
1656,5101,26395988027
1655,5102,26395989682
1655,5103,26395991337
1655,5104,26395992992
1656,5105,26395994648
1655,5106,26395996303
1655,5107,26395997958
1656,5108,26395999614
1655,5109,26396001269
1655,5110,26396002924
1655,5111,26396004579
1656,5112,26396006235
1655,5113,26396007890
1655,5114,26396009545
1656,5115,26396011201
1655,5116,26396012856
1655,5117,26396014511
1655,5118,26396016166
1656,5119,26396017822
1655,5120,26396019477
1655,5121,26396021132
1656,5122,26396022788
1655,5123,26396024443
1655,5124,26396026098
3311,5125,26396029409
1655,5126,26396031064
3310,5127,26396034374
1656,5128,26396036030
1655,5129,26396037685
1655,5130,26396039340
1656,5131,26396040996
1655,5132,26396042651
1655,5133,26396044306
1655,5134,26396045961
1656,5135,26396047617
1655,5136,26396049272
1655,5137,26396050927
1656,5138,26396052583
1655,5139,26396054238
1655,5140,26396055893
1655,5141,26396057548
1656,5142,26396059204
1655,5143,26396060859
1655,5144,26396062514
1656,5145,26396064170
1655,5146,26396065825
1655,5147,26396067480
1656,5148,26396069136
1655,5149,26396070791
1655,5150,26396072446
1676,5151,26396074122
1635,5152,26396075757
1655,5153,26396077412
1655,5154,26396079067
1655,5155,26396080722
1656,5156,26396082378
1655,5157,26396084033
1655,5158,26396085688
1655,5159,26396087343
1656,5160,26396088999
1655,5161,26396090654
1655,5162,26396092309
1656,5163,26396093965
1655,5164,26396095620
1655,5165,26396097275
1655,5166,26396098930
1656,5167,26396100586
1655,5168,26396102241
1655,5169,26396103896
1656,5170,26396105552
1655,5171,26396107207
1655,5172,26396108862
1655,5173,26396110517
1656,5174,26396112173
1655,5175,26396113828
1655,5176,26396115483
1656,5177,26396117139
1655,5178,26396118794
1655,5179,26396120449
1655,5180,26396122104
1656,5181,26396123760
1655,5182,26396125415
1655,5183,26396127070
1655,5184,26396128725
3312,5185,26396132037
1654,5186,26396133691
1656,5187,26396135347
1655,5188,26396137002
1655,5189,26396138657
1655,5190,26396140312
1656,5191,26396141968
1655,5192,26396143623
1655,5193,26396145278
1656,5194,26396146934
1655,5195,26396148589
1655,5196,26396150244
1656,5197,26396151900
1655,5198,26396153555
1655,5199,26396155210
1655,5200,26396156865
1656,5201,26396158521
1655,5202,26396160176
1655,5203,26396161831
1655,5204,26396163486
1656,5205,26396165142
1655,5206,26396166797
1655,5207,26396168452
1656,5208,26396170108
1655,5209,26396171763
1655,5210,26396173418
1655,5211,26396175073
1656,5212,26396176729
1655,5213,26396178384
1655,5214,26396180039
1656,5215,26396181695
1655,5216,26396183350
1655,5217,26396185005
1672,5218,26396186677
1640,5219,26396188317
1654,5220,26396189971
1655,5221,26396191626
1656,5222,26396193282
1655,5223,26396194937
1655,5224,26396196592
1656,5225,26396198248
1655,5226,26396199903
1655,5227,26396201558
1655,5228,26396203213
1655,5229,26396204868
1656,5230,26396206524
1655,5231,26396208179
1655,5232,26396209834
1656,5233,26396211490
1655,5234,26396213145
1655,5235,26396214800
1656,5236,26396216456
1655,5237,26396218111
1655,5238,26396219766
1655,5239,26396221421
1656,5240,26396223077
1655,5241,26396224732
1655,5242,26396226387
1655,5243,26396228042
1656,5244,26396229698
1655,5245,26396231353
3310,5246,26396234663
1656,5247,26396236319
1655,5248,26396237974
1655,5249,26396239629
1656,5250,26396241285
1655,5251,26396242940
1656,5252,26396244596
1655,5253,26396246251
1655,5254,26396247906
1655,5255,26396249561
1655,5256,26396251216
1656,5257,26396252872
1655,5258,26396254527
1655,5259,26396256182
1655,5260,26396257837
1656,5261,26396259493
1655,5262,26396261148
1655,5263,26396262803
1656,5264,26396264459
1655,5265,26396266114
1655,5266,26396267769
1655,5267,26396269424
1656,5268,26396271080
1656,5269,26396272736
1654,5270,26396274390
1656,5271,26396276046
1655,5272,26396277701
1655,5273,26396279356
1656,5274,26396281012
1655,5275,26396282667
1655,5276,26396284322
1655,5277,26396285977
1658,5278,26396287635
1653,5279,26396289288
1655,5280,26396290943
1656,5281,26396292599
1655,5282,26396294254
1655,5283,26396295909
1655,5284,26396297564
1670,5285,26396299234
1642,5286,26396300876
1654,5287,26396302530
1656,5288,26396304186
1655,5289,26396305841
1655,5290,26396307496
1655,5291,26396309151
1656,5292,26396310807
1655,5293,26396312462
1655,5294,26396314117
1655,5295,26396315772
1656,5296,26396317428
1655,5297,26396319083
1655,5298,26396320738
1656,5299,26396322394
1655,5300,26396324049
1655,5301,26396325704
1655,5302,26396327359
1656,5303,26396329015
1655,5304,26396330670
1655,5305,26396332325
3311,5306,26396335636
1655,5307,26396337291
1655,5308,26396338946
1656,5309,26396340602
1655,5310,26396342257
1655,5311,26396343912
1655,5312,26396345567
1656,5313,26396347223
1655,5314,26396348878
1655,5315,26396350533
1656,5316,26396352189
1655,5317,26396353844
1655,5318,26396355499
1656,5319,26396357155
1655,5320,26396358810
1655,5321,26396360465
1655,5322,26396362120
1655,5323,26396363775
1656,5324,26396365431
1655,5325,26396367086
1656,5326,26396368742
1655,5327,26396370397
1655,5328,26396372052
1656,5329,26396373708
1655,5330,26396375363
1655,5331,26396377018
1655,5332,26396378673
1655,5333,26396380328
1656,5334,26396381984
1655,5335,26396383639
1656,5336,26396385295
1654,5337,26396386949
1656,5338,26396388605
1655,5339,26396390260
1655,5340,26396391915
1656,5341,26396393571
1655,5342,26396395226
1655,5343,26396396881
1656,5344,26396398537
1655,5345,26396400192
1655,5346,26396401847
1655,5347,26396403502
1656,5348,26396405158
1655,5349,26396406813
1655,5350,26396408468
1655,5351,26396410123
1656,5352,26396411779
1655,5353,26396413434
1655,5354,26396415089
1656,5355,26396416745
1655,5356,26396418400
1655,5357,26396420055
1655,5358,26396421710
1656,5359,26396423366
1655,5360,26396425021
1655,5361,26396426676
1656,5362,26396428332
1655,5363,26396429987
1655,5364,26396431642
1655,5365,26396433297
1656,5366,26396434953
3310,5367,26396438263
1655,5368,26396439918
1656,5369,26396441574
1655,5370,26396443229
1655,5371,26396444884
1656,5372,26396446540
1655,5373,26396448195
1655,5374,26396449850
1655,5375,26396451505
1656,5376,26396453161
1655,5377,26396454816
1655,5378,26396456471
1656,5379,26396458127
1655,5380,26396459782
1656,5381,26396461438
1655,5382,26396463093
1655,5383,26396464748
1655,5384,26396466403
1655,5385,26396468058
1656,5386,26396469714
1655,5387,26396471369
1655,5388,26396473024
1655,5389,26396474679
1656,5390,26396476335
1655,5391,26396477990
1655,5392,26396479645
1656,5393,26396481301
1655,5394,26396482956
1655,5395,26396484611
1655,5396,26396486266
1656,5397,26396487922
1655,5398,26396489577
1655,5399,26396491232
1656,5400,26396492888
1655,5401,26396494543
1655,5402,26396496198
1655,5403,26396497853
1656,5404,26396499509
1655,5405,26396501164
1655,5406,26396502819
1656,5407,26396504475
1655,5408,26396506130
1655,5409,26396507785
1655,5410,26396509440
1656,5411,26396511096
1655,5412,26396512751
1655,5413,26396514406
1655,5414,26396516061
1656,5415,26396517717
1655,5416,26396519372
1656,5417,26396521028
1655,5418,26396522683
1655,5419,26396524338
1655,5420,26396525993
1656,5421,26396527649
1655,5422,26396529304
1655,5423,26396530959
1656,5424,26396532615
1655,5425,26396534270
1655,5426,26396535925
1655,5427,26396537580
3311,5428,26396540891
1655,5429,26396542546
1656,5430,26396544202
1655,5431,26396545857
1655,5432,26396547512
1655,5433,26396549167
1655,5434,26396550822
1656,5435,26396552478
1655,5436,26396554133
1655,5437,26396555788
1656,5438,26396557444
1655,5439,26396559099
1655,5440,26396560754
1656,5441,26396562410
1655,5442,26396564065
1655,5443,26396565720
1655,5444,26396567375
1655,5445,26396569030
1656,5446,26396570686
1655,5447,26396572341
1656,5448,26396573997
1655,5449,26396575652
1655,5450,26396577307
1655,5451,26396578962
1656,5452,26396580618
1655,5453,26396582273
1655,5454,26396583928
1655,5455,26396585583
1656,5456,26396587239
1655,5457,26396588894
1655,5458,26396590549
1655,5459,26396592204
1656,5460,26396593860
1655,5461,26396595515
1656,5462,26396597171
1655,5463,26396598826
1655,5464,26396600481
1655,5465,26396602136
1656,5466,26396603792
1655,5467,26396605447
1655,5468,26396607102
1655,5469,26396608757
1656,5470,26396610413
1655,5471,26396612068
1655,5472,26396613723
1655,5473,26396615378
1656,5474,26396617034
1655,5475,26396618689
1655,5476,26396620344
1656,5477,26396622000
1655,5478,26396623655
1655,5479,26396625310
1655,5480,26396626965
1656,5481,26396628621
1655,5482,26396630276
1673,5483,26396631949
1638,5484,26396633587
1655,5485,26396635242
1655,5486,26396636897
1656,5487,26396638553
1655,5488,26396640208
1655,5489,26396641863
1655,5490,26396643518
1656,5491,26396645174
1656,5492,26396646830
1654,5493,26396648484
1655,5494,26396650139
1656,5495,26396651795
1655,5496,26396653450
1655,5497,26396655105
1656,5498,26396656761
1656,5499,26396658417
1654,5500,26396660071
1655,5501,26396661726
1656,5502,26396663382
1655,5503,26396665037
1655,5504,26396666692
1655,5505,26396668347
1656,5506,26396670003
1655,5507,26396671658
1655,5508,26396673313
1656,5509,26396674969
1655,5510,26396676624
1655,5511,26396678279
1655,5512,26396679934
1656,5513,26396681590
1655,5514,26396683245
1655,5515,26396684900
1656,5516,26396686556
1655,5517,26396688211
1655,5518,26396689866
1656,5519,26396691522
1655,5520,26396693177
1655,5521,26396694832
1655,5522,26396696487
1656,5523,26396698143
1655,5524,26396699798
1655,5525,26396701453
1656,5526,26396703109
1655,5527,26396704764
1655,5528,26396706419
1655,5529,26396708074
1656,5530,26396709730
1655,5531,26396711385
1655,5532,26396713040
1656,5533,26396714696
1655,5534,26396716351
1655,5535,26396718006
1655,5536,26396719661
1655,5537,26396721316
1656,5538,26396722972
1655,5539,26396724627
1655,5540,26396726282
1656,5541,26396727938
1655,5542,26396729593
1655,5543,26396731248
1656,5544,26396732904
1655,5545,26396734559
1655,5546,26396736214
1656,5547,26396737870
1655,5548,26396739525
1655,5549,26396741180
3331,5550,26396744511
1635,5551,26396746146
1655,5552,26396747801
1656,5553,26396749457
1654,5554,26396751111
1656,5555,26396752767
1655,5556,26396754422
1655,5557,26396756077
1656,5558,26396757733
1655,5559,26396759388
1655,5560,26396761043
1656,5561,26396762699
1655,5562,26396764354
1655,5563,26396766009
1655,5564,26396767664
1656,5565,26396769320
1656,5566,26396770976
1654,5567,26396772630
1655,5568,26396774285
1656,5569,26396775941
1655,5570,26396777596
1655,5571,26396779251
1656,5572,26396780907
1655,5573,26396782562
1655,5574,26396784217
1655,5575,26396785872
1656,5576,26396787528
1655,5577,26396789183
1656,5578,26396790839
1655,5579,26396792494
1655,5580,26396794149
1655,5581,26396795804
1656,5582,26396797460
1655,5583,26396799115
1655,5584,26396800770
1656,5585,26396802426
1655,5586,26396804081
1655,5587,26396805736
1655,5588,26396807391
1655,5589,26396809046
1656,5590,26396810702
1655,5591,26396812357
1655,5592,26396814012
1656,5593,26396815668
1655,5594,26396817323
1656,5595,26396818979
1654,5596,26396820633
1656,5597,26396822289
1655,5598,26396823944
1655,5599,26396825599
1656,5600,26396827255
1655,5601,26396828910
1655,5602,26396830565
1655,5603,26396832220
1656,5604,26396833876
1655,5605,26396835531
1655,5606,26396837186
1655,5607,26396838841
1656,5608,26396840497
1655,5609,26396842152
1655,5610,26396843807
3311,5611,26396847118
1655,5612,26396848773
1656,5613,26396850429
1655,5614,26396852084
1655,5615,26396853739
1655,5616,26396855394
1673,5617,26396857067
1639,5618,26396858706
1654,5619,26396860360
1655,5620,26396862015
1656,5621,26396863671
1655,5622,26396865326
1655,5623,26396866981
1656,5624,26396868637
1655,5625,26396870292
1655,5626,26396871947
1655,5627,26396873602
1656,5628,26396875258
1655,5629,26396876913
1655,5630,26396878568
1656,5631,26396880224
1655,5632,26396881879
1655,5633,26396883534
1655,5634,26396885189
1656,5635,26396886845
1655,5636,26396888500
1655,5637,26396890155
1655,5638,26396891810
1656,5639,26396893466
1655,5640,26396895121
1655,5641,26396896776
1656,5642,26396898432
1655,5643,26396900087
1655,5644,26396901742
1656,5645,26396903398
1655,5646,26396905053
1655,5647,26396906708
1655,5648,26396908363
1656,5649,26396910019
1655,5650,26396911674
1655,5651,26396913329
1655,5652,26396914984
1656,5653,26396916640
1655,5654,26396918295
1655,5655,26396919950
1656,5656,26396921606
1655,5657,26396923261
1655,5658,26396924916
1655,5659,26396926571
1656,5660,26396928227
1655,5661,26396929882
1656,5662,26396931538
1655,5663,26396933193
1655,5664,26396934848
1655,5665,26396936503
1656,5666,26396938159
1655,5667,26396939814
1655,5668,26396941469
1655,5669,26396943124
1655,5670,26396944779
1656,5671,26396946435
3310,5672,26396949745
1656,5673,26396951401
1655,5674,26396953056
1655,5675,26396954711
1656,5676,26396956367
1655,5677,26396958022
1656,5678,26396959678
1654,5679,26396961332
1657,5680,26396962989
1654,5681,26396964643
1655,5682,26396966298
1655,5683,26396967953
1668,5684,26396969621
1643,5685,26396971264
1655,5686,26396972919
1656,5687,26396974575
1655,5688,26396976230
1655,5689,26396977885
1655,5690,26396979540
1656,5691,26396981196
1655,5692,26396982851
1655,5693,26396984506
1656,5694,26396986162
1655,5695,26396987817
1655,5696,26396989472
1656,5697,26396991128
1655,5698,26396992783
1655,5699,26396994438
1655,5700,26396996093
1656,5701,26396997749
1655,5702,26396999404
1655,5703,26397001059
1655,5704,26397002714
1656,5705,26397004370
1655,5706,26397006025
1655,5707,26397007680
1656,5708,26397009336
1655,5709,26397010991
1655,5710,26397012646
1656,5711,26397014302
1655,5712,26397015957
1655,5713,26397017612
1655,5714,26397019267
1655,5715,26397020922
1656,5716,26397022578
1655,5717,26397024233
1655,5718,26397025888
1656,5719,26397027544
1655,5720,26397029199
1656,5721,26397030855
1654,5722,26397032509
1656,5723,26397034165
1655,5724,26397035820
1655,5725,26397037475
