Channel 1,Channel 2,Channel 3,Channel 4,Channel 5,Channel 6,Channel 7,Channel 8,Channel 9
32998.000000,-0.500000,39.224758,31760.940000,-0.006000,0.006000,0.343000,0.023000,1.000000
33000.000000,-0.500000,39.224758,31760.940000,-0.006000,0.006000,0.343000,0.023000,1.000000
33001.000000,-0.500000,39.229324,31764.630000,-0.006000,0.006000,0.343000,0.023000,1.000000
33002.000000,-0.500000,39.229324,31764.630000,-0.006000,0.003000,0.343000,0.023000,1.000000
33003.000000,-0.510000,39.229324,31764.630000,-0.006000,0.003000,0.343000,0.023000,1.000000
33005.000000,-0.500000,39.233891,31768.330000,-0.006000,0.003000,-0.201000,0.023000,1.000000
33006.000000,-0.500000,39.233891,31768.330000,-0.017000,0.003000,-0.201000,0.023000,1.000000
33007.000000,-0.500000,39.233891,31768.330000,-0.017000,0.003000,-0.201000,0.023000,1.000000
33008.000000,-0.510000,39.238457,31772.030000,-0.017000,0.003000,-0.201000,0.023000,1.000000
33010.000000,-0.510000,39.238457,31772.030000,-0.017000,0.003000,-0.201000,0.023000,1.000000
33011.000000,-0.500000,39.243023,31775.730000,-0.017000,0.003000,-0.201000,0.028000,1.000000
33012.000000,-0.500000,39.243023,31775.730000,-0.017000,0.000000,-0.201000,0.028000,1.000000
33013.000000,-0.500000,39.247589,31779.420000,-0.017000,0.000000,-0.201000,0.028000,1.000000
33015.000000,-0.510000,39.247589,31779.420000,-0.017000,0.000000,-0.201000,0.028000,1.000000
33016.000000,-0.510000,39.252155,31783.120000,-0.017000,0.000000,-0.201000,0.028000,1.000000
33017.000000,-0.510000,39.252155,31783.120000,0.024000,0.000000,-0.038000,0.028000,1.000000
33018.000000,-0.500000,39.256721,31786.820000,0.024000,0.000000,-0.038000,0.028000,1.000000
33019.000000,-0.500000,39.256721,31786.820000,0.024000,0.000000,-0.038000,0.028000,1.000000
33021.000000,-0.510000,39.261288,31790.520000,0.024000,0.000000,-0.038000,0.028000,1.000000
33022.000000,-0.500000,39.265854,31794.210000,0.024000,0.000000,-0.038000,0.028000,1.000000
33023.000000,-0.500000,39.265854,31794.210000,0.024000,0.000000,-0.038000,0.049000,1.000000
33024.000000,-0.500000,39.270420,31797.910000,0.024000,0.000000,-0.038000,0.049000,1.000000
33026.000000,-0.490000,39.274986,31801.610000,0.024000,0.000000,-0.038000,0.049000,1.000000
33027.000000,-0.510000,39.274986,31801.610000,0.024000,0.000000,-0.038000,0.049000,1.000000
33028.000000,-0.500000,39.279552,31805.300000,-0.043000,0.000000,-0.038000,0.049000,1.000000
33029.000000,-0.500000,39.284119,31809.000000,-0.043000,0.000000,0.247000,0.049000,1.000000
33031.000000,-0.490000,39.288685,31812.700000,-0.043000,0.000000,0.247000,0.049000,1.000000
33032.000000,-0.500000,39.293251,31816.400000,-0.043000,0.000000,0.247000,0.049000,1.000000
33033.000000,-0.500000,39.293251,30866.650000,-0.043000,0.003000,0.247000,0.049000,1.000000
33034.000000,-0.490000,39.297817,31820.090000,-0.043000,0.003000,0.247000,0.058000,1.000000
33036.000000,-0.490000,39.302383,31823.790000,-0.043000,0.003000,0.247000,0.058000,1.000000
33037.000000,-0.490000,39.306950,31827.490000,-0.043000,0.003000,0.247000,0.058000,1.000000
33038.000000,-0.500000,39.306950,31827.490000,-0.043000,0.003000,0.247000,0.058000,1.000000
33039.000000,-0.490000,39.311516,31831.190000,0.044000,0.003000,0.247000,0.058000,1.000000
33040.000000,-0.490000,39.316082,31834.890000,0.044000,0.003000,0.247000,0.058000,1.000000
33042.000000,-0.480000,39.320648,31838.580000,0.044000,0.003000,-0.359000,0.058000,1.000000
33043.000000,-0.480000,39.320648,31838.580000,0.044000,0.003000,-0.359000,0.058000,1.000000
33044.000000,-0.490000,39.325214,31842.280000,0.044000,0.005000,-0.359000,0.058000,1.000000
33045.000000,-0.490000,39.329781,31845.980000,0.044000,0.005000,-0.359000,0.058000,1.000000
33047.000000,-0.480000,39.334347,31849.670000,0.044000,0.005000,-0.359000,0.065000,1.000000
33048.000000,-0.480000,39.334347,31849.670000,0.044000,0.005000,-0.359000,0.065000,1.000000
33049.000000,-0.490000,39.338913,31853.370000,0.044000,0.005000,-0.359000,0.065000,1.000000
33050.000000,-0.480000,39.343479,31857.070000,-0.054000,0.005000,-0.359000,0.065000,1.000000
33052.000000,-0.480000,39.343479,31857.070000,-0.054000,0.005000,-0.359000,0.065000,1.000000
33053.000000,-0.480000,39.348045,31860.760000,-0.054000,0.005000,-0.359000,0.065000,1.000000
33054.000000,-0.480000,39.348045,31860.760000,-0.054000,0.005000,0.298000,0.065000,1.000000
33055.000000,-0.480000,39.352612,31864.460000,-0.054000,0.003000,0.298000,0.065000,1.000000
33057.000000,-0.480000,39.352612,31864.460000,-0.054000,0.003000,0.298000,0.065000,1.000000
33058.000000,-0.480000,39.357178,31510.950000,-0.054000,0.003000,0.298000,0.054000,1.000000
33059.000000,-0.480000,39.357178,31868.160000,-0.054000,0.003000,0.298000,0.054000,1.000000
33060.000000,-0.480000,39.361744,31871.860000,-0.054000,0.003000,0.298000,0.054000,1.000000
33061.000000,-0.490000,39.361744,31871.860000,0.046000,0.003000,0.298000,0.054000,1.000000
33063.000000,-0.480000,39.366310,31875.560000,0.046000,0.003000,0.298000,0.054000,1.000000
33064.000000,-0.480000,39.366310,31875.560000,0.046000,0.003000,0.298000,0.054000,1.000000
33065.000000,-0.480000,39.366310,31875.560000,0.046000,0.000000,0.298000,0.054000,1.000000
33066.000000,-0.480000,39.370876,31879.250000,0.046000,0.000000,-0.112000,0.054000,1.000000
33068.000000,-0.490000,39.370876,31879.250000,0.046000,0.000000,-0.112000,0.054000,1.000000
33069.000000,-0.480000,39.375443,31882.950000,0.046000,0.000000,-0.112000,0.054000,1.000000
33070.000000,-0.480000,39.375443,31882.950000,0.046000,0.000000,-0.112000,0.026000,1.000000
33071.000000,-0.480000,39.375443,31550.840000,-0.047000,0.000000,-0.112000,0.026000,1.000000
33073.000000,-0.490000,39.380009,31886.650000,-0.047000,0.000000,-0.112000,0.026000,1.000000
33074.000000,-0.490000,39.380009,31886.650000,-0.047000,0.000000,-0.112000,0.026000,1.000000
33075.000000,-0.490000,39.380009,31886.650000,-0.047000,0.000000,-0.112000,0.026000,1.000000
33076.000000,-0.490000,39.380009,31886.650000,-0.047000,0.002000,-0.112000,0.026000,1.000000
33078.000000,-0.490000,39.384575,31890.350000,-0.047000,0.002000,-0.137000,0.026000,1.000000
33079.000000,-0.500000,39.384575,31890.350000,-0.047000,0.002000,-0.137000,0.026000,1.000000
33080.000000,-0.500000,39.384575,31890.350000,-0.047000,0.002000,-0.137000,0.026000,1.000000
33081.000000,-0.490000,39.389141,31894.040000,-0.047000,0.002000,-0.137000,0.026000,1.000000
33083.000000,-0.490000,39.389141,31894.040000,0.030000,0.002000,-0.137000,0.029000,1.000000
33084.000000,-0.490000,39.393707,31897.740000,0.030000,0.002000,-0.137000,0.029000,1.000000
33085.000000,-0.500000,39.398273,31901.440000,0.030000,0.002000,-0.137000,0.029000,1.000000
33086.000000,-0.490000,39.402840,30735.450000,0.030000,0.003000,-0.137000,0.029000,1.000000
33087.000000,-0.490000,39.407406,31908.830000,0.030000,0.003000,-0.137000,0.029000,1.000000
33089.000000,-0.480000,39.416538,31916.230000,0.030000,0.003000,-0.137000,0.029000,1.000000
33090.000000,-0.470000,39.421104,31919.920000,0.030000,0.003000,0.315000,0.029000,1.000000
33091.000000,-0.470000,39.430237,31927.320000,0.030000,0.003000,0.315000,0.029000,1.000000
33092.000000,-0.470000,39.439369,31934.710000,0.030000,0.003000,0.315000,0.029000,1.000000
33094.000000,-0.460000,39.443935,31938.410000,-0.025000,0.003000,0.315000,0.035000,1.000000
33095.000000,-0.450000,39.453068,31945.800000,-0.025000,0.003000,0.315000,0.035000,1.000000
33096.000000,-0.460000,39.457634,31949.500000,-0.025000,0.003000,0.315000,0.035000,1.000000
33097.000000,-0.450000,39.466766,31956.900000,-0.025000,0.002000,0.315000,0.035000,1.000000
33099.000000,-0.450000,39.471333,31960.590000,-0.025000,0.002000,0.315000,0.035000,1.000000
33100.000000,-0.440000,39.480465,31967.990000,-0.025000,0.002000,0.315000,0.035000,1.000000
33101.000000,-0.430000,39.485031,31971.690000,-0.025000,0.002000,0.315000,0.035000,1.000000
33102.000000,-0.440000,39.489597,31975.380000,-0.025000,0.002000,-0.352000,0.035000,1.000000
33104.000000,-0.430000,39.498730,31982.780000,-0.025000,0.002000,-0.352000,0.035000,1.000000
33105.000000,-0.420000,39.503296,31986.470000,0.001000,0.002000,-0.352000,0.035000,1.000000
33106.000000,-0.420000,39.507862,31990.170000,0.001000,0.002000,-0.352000,0.028000,1.000000
33107.000000,-0.420000,39.512428,31993.870000,0.001000,0.002000,-0.352000,0.028000,1.000000
33109.000000,-0.420000,39.516994,31715.090000,0.001000,0.003000,-0.352000,0.028000,1.000000
33110.000000,-0.420000,39.516994,31997.570000,0.001000,0.003000,-0.352000,0.028000,1.000000
33111.000000,-0.420000,39.521561,32001.260000,0.001000,0.003000,-0.352000,0.028000,1.000000
33112.000000,-0.410000,39.526127,32004.960000,0.001000,0.003000,-0.352000,0.028000,1.000000
33113.000000,-0.410000,39.526127,32004.960000,0.001000,0.003000,-0.352000,0.028000,1.000000
33115.000000,-0.420000,39.530693,32008.660000,0.001000,0.003000,0.227000,0.028000,1.000000
33116.000000,-0.420000,39.530693,32008.660000,0.006000,0.003000,0.227000,0.028000,1.000000
33117.000000,-0.420000,39.530693,32008.660000,0.006000,0.003000,0.227000,0.028000,1.000000
33118.000000,-0.420000,39.535259,32012.360000,0.006000,0.002000,0.227000,0.041000,1.000000
33120.000000,-0.430000,39.535259,32012.360000,0.006000,0.002000,0.227000,0.041000,1.000000
33121.000000,-0.430000,39.535259,32012.360000,0.006000,0.002000,0.227000,0.041000,1.000000
33122.000000,-0.430000,39.535259,32012.360000,0.006000,0.002000,0.227000,0.041000,1.000000
33123.000000,-0.420000,39.539825,32016.050000,0.006000,0.002000,0.227000,0.041000,1.000000
33125.000000,-0.420000,39.539825,32016.050000,0.006000,0.002000,0.227000,0.041000,1.000000
33126.000000,-0.430000,39.539825,32016.050000,0.006000,0.002000,0.227000,0.041000,1.000000
33127.000000,-0.430000,39.544392,32019.750000,-0.029000,0.002000,-0.012000,0.041000,1.000000
33128.000000,-0.430000,39.544392,32019.750000,-0.029000,0.002000,-0.012000,0.041000,1.000000
33129.000000,-0.430000,39.544392,32019.750000,-0.029000,0.002000,-0.012000,0.042000,1.000000
33131.000000,-0.420000,39.548958,32023.450000,-0.029000,0.002000,-0.012000,0.042000,1.000000
33132.000000,-0.440000,39.548958,32023.450000,-0.029000,0.002000,-0.012000,0.042000,1.000000
33133.000000,-0.440000,39.548958,32023.450000,-0.029000,0.002000,-0.012000,0.042000,1.000000
33134.000000,-0.440000,39.548958,32023.450000,-0.029000,0.002000,-0.012000,0.042000,1.000000
33136.000000,-0.430000,39.553524,32027.140000,-0.029000,0.002000,-0.012000,0.042000,1.000000
33137.000000,-0.430000,39.553524,32027.140000,-0.029000,0.002000,-0.012000,0.042000,1.000000
33138.000000,-0.440000,39.553524,32027.140000,0.034000,0.002000,-0.012000,0.042000,1.000000
33139.000000,-0.440000,39.558090,32030.840000,0.034000,0.002000,-0.226000,0.042000,1.000000
33141.000000,-0.440000,39.558090,32030.840000,0.034000,0.001000,-0.226000,0.042000,1.000000
33142.000000,-0.440000,39.558090,32030.840000,0.034000,0.001000,-0.226000,0.045000,1.000000
33143.000000,-0.450000,39.558090,32030.840000,0.034000,0.001000,-0.226000,0.045000,1.000000
33144.000000,-0.440000,39.562656,32034.540000,0.034000,0.001000,-0.226000,0.045000,1.000000
33146.000000,-0.440000,39.562656,32034.540000,0.034000,0.001000,-0.226000,0.045000,1.000000
33147.000000,-0.440000,39.562656,32034.540000,0.034000,0.001000,-0.226000,0.045000,1.000000
33148.000000,-0.440000,39.567223,32038.240000,0.034000,0.001000,-0.226000,0.045000,1.000000
33149.000000,-0.450000,39.567223,32038.240000,-0.050000,0.001000,-0.226000,0.045000,1.000000
33150.000000,-0.450000,39.567223,32038.240000,-0.050000,0.001000,-0.226000,0.045000,1.000000
33152.000000,-0.450000,39.567223,32038.240000,-0.050000,0.001000,0.346000,0.045000,1.000000
33153.000000,-0.450000,39.567223,32038.240000,-0.050000,0.001000,0.346000,0.041000,1.000000
33154.000000,-0.450000,39.571789,32041.930000,-0.050000,0.001000,0.346000,0.041000,1.000000
33155.000000,-0.460000,39.571789,32041.930000,-0.050000,0.001000,0.346000,0.041000,1.000000
33157.000000,-0.460000,39.571789,32041.930000,-0.050000,0.001000,0.346000,0.041000,1.000000
33158.000000,-0.460000,39.571789,32041.930000,-0.050000,0.001000,0.346000,0.041000,1.000000
33159.000000,-0.450000,39.576355,32045.630000,-0.050000,0.001000,0.346000,0.041000,1.000000
33160.000000,-0.460000,39.576355,32045.630000,0.047000,0.001000,0.346000,0.041000,1.000000
33162.000000,-0.460000,39.576355,32045.630000,0.047000,0.001000,0.346000,0.041000,1.000000
33163.000000,-0.460000,39.580921,32049.330000,0.047000,0.001000,-0.324000,0.041000,1.000000
33164.000000,-0.460000,39.580921,32049.330000,0.047000,0.001000,-0.324000,0.041000,1.000000
33165.000000,-0.460000,39.580921,32049.330000,0.047000,0.001000,-0.324000,0.035000,1.000000
33167.000000,-0.470000,39.580921,32049.330000,0.047000,0.001000,-0.324000,0.035000,1.000000
33168.000000,-0.470000,39.585487,32053.030000,0.047000,0.001000,-0.324000,0.035000,1.000000
33169.000000,-0.470000,39.585487,32053.030000,0.047000,0.001000,-0.324000,0.035000,1.000000
33170.000000,-0.470000,39.585487,32053.030000,-0.054000,0.001000,-0.324000,0.035000,1.000000
33171.000000,-0.460000,39.590054,32056.720000,-0.054000,0.003000,-0.324000,0.035000,1.000000
33173.000000,-0.470000,39.590054,32056.720000,-0.054000,0.003000,-0.324000,0.035000,1.000000
33174.000000,-0.470000,39.590054,32056.720000,-0.054000,0.003000,-0.324000,0.035000,1.000000
33175.000000,-0.470000,39.594620,32060.420000,-0.054000,0.003000,0.140000,0.035000,1.000000
33176.000000,-0.470000,39.594620,32060.420000,-0.054000,0.003000,0.140000,0.035000,1.000000
33178.000000,-0.470000,39.594620,32060.420000,-0.054000,0.003000,0.140000,0.032000,1.000000
33179.000000,-0.480000,39.599186,32064.120000,-0.054000,0.003000,0.140000,0.032000,1.000000
33180.000000,-0.480000,39.599186,32064.120000,-0.054000,0.003000,0.140000,0.032000,1.000000
33181.000000,-0.470000,39.603752,32067.810000,0.041000,0.003000,0.140000,0.032000,1.000000
33183.000000,-0.470000,39.603752,32067.810000,0.041000,0.003000,0.140000,0.032000,1.000000
33184.000000,-0.480000,39.603752,32067.810000,0.041000,0.003000,0.140000,0.032000,1.000000
33185.000000,-0.480000,39.608318,32071.510000,0.041000,0.003000,0.140000,0.032000,1.000000
33186.000000,-0.480000,39.608318,32071.510000,0.041000,0.003000,0.140000,0.032000,1.000000
33188.000000,-0.470000,39.612885,32075.210000,0.041000,0.003000,0.089000,0.032000,1.000000
33189.000000,-0.470000,39.612885,32075.210000,0.041000,0.003000,0.089000,0.032000,1.000000
33190.000000,-0.480000,39.612885,32075.210000,0.041000,0.003000,0.089000,0.032000,1.000000
33191.000000,-0.480000,39.612885,32075.210000,0.041000,0.003000,0.089000,0.032000,1.000000
33192.000000,-0.480000,39.617451,32078.910000,-0.040000,0.003000,0.089000,0.032000,1.000000
33194.000000,-0.480000,39.617451,32078.910000,-0.040000,0.003000,0.089000,0.032000,1.000000
33195.000000,-0.470000,39.622017,32082.600000,-0.040000,0.003000,0.089000,0.032000,1.000000
33196.000000,-0.480000,39.626583,32086.300000,-0.040000,0.003000,0.089000,0.032000,1.000000
33197.000000,-0.480000,39.631149,32090.000000,-0.040000,0.003000,0.089000,0.032000,1.000000
33199.000000,-0.470000,39.635715,32093.700000,-0.040000,0.003000,0.089000,0.032000,1.000000
33200.000000,-0.470000,39.640282,32097.390000,-0.040000,0.003000,-0.295000,0.032000,1.000000
33201.000000,-0.460000,39.644848,32101.090000,-0.040000,0.003000,-0.295000,0.035000,1.000000
33202.000000,-0.470000,39.649414,32104.790000,-0.040000,0.003000,-0.295000,0.035000,1.000000
33204.000000,-0.470000,39.653980,32108.490000,0.019000,0.002000,-0.295000,0.035000,1.000000
33205.000000,-0.460000,39.658546,32112.190000,0.019000,0.002000,-0.295000,0.035000,1.000000
33206.000000,-0.460000,39.663113,32115.880000,0.019000,0.002000,-0.295000,0.035000,1.000000
33207.000000,-0.470000,39.663113,32115.880000,0.019000,0.002000,-0.295000,0.035000,1.000000
33209.000000,-0.460000,39.667679,32119.580000,0.019000,0.002000,-0.295000,0.035000,1.000000
33210.000000,-0.460000,39.672245,32123.280000,0.019000,0.002000,-0.295000,0.035000,1.000000
33211.000000,-0.460000,39.672245,32123.280000,0.019000,0.002000,-0.295000,0.035000,1.000000
33212.000000,-0.450000,39.676811,32023.250000,0.019000,0.002000,0.362000,0.032000,1.000000
33213.000000,-0.460000,39.681377,32130.670000,0.019000,0.002000,0.362000,0.032000,1.000000
33215.000000,-0.460000,39.685944,32134.370000,-0.012000,0.002000,0.362000,0.032000,1.000000
33216.000000,-0.460000,39.685944,32134.370000,-0.012000,0.002000,0.362000,0.032000,1.000000
33217.000000,-0.450000,39.690510,32138.060000,-0.012000,0.002000,0.362000,0.032000,1.000000
33218.000000,-0.450000,39.695076,32141.760000,-0.012000,0.002000,0.362000,0.032000,1.000000
33220.000000,-0.450000,39.699642,32145.460000,-0.012000,0.002000,0.362000,0.032000,1.000000
33221.000000,-0.450000,39.704208,32149.160000,-0.012000,0.002000,0.362000,0.032000,1.000000
33222.000000,-0.440000,39.708775,32152.860000,-0.012000,0.002000,0.362000,0.032000,1.000000
33223.000000,-0.440000,39.713341,32156.550000,-0.012000,0.002000,0.362000,0.032000,1.000000
33225.000000,-0.440000,39.713341,32156.550000,-0.012000,0.004000,-0.261000,0.020000,1.000000
33226.000000,-0.450000,39.717907,32160.250000,-0.012000,0.004000,-0.261000,0.020000,1.000000
33227.000000,-0.440000,39.722473,32163.950000,-0.012000,0.004000,-0.261000,0.020000,1.000000
33228.000000,-0.440000,39.722473,32163.950000,-0.012000,0.004000,-0.261000,0.020000,1.000000
33230.000000,-0.440000,39.727039,32167.640000,-0.012000,0.004000,-0.261000,0.020000,1.000000
33231.000000,-0.440000,39.731606,32171.340000,-0.012000,0.004000,-0.261000,0.020000,1.000000
33232.000000,-0.440000,39.731606,32171.340000,-0.012000,0.004000,-0.261000,0.020000,1.000000
33233.000000,-0.440000,39.736172,32175.040000,-0.012000,0.004000,-0.261000,0.020000,1.000000
33234.000000,-0.440000,39.740738,32178.730000,-0.012000,0.004000,-0.261000,0.020000,1.000000
33236.000000,-0.440000,39.740738,32178.730000,-0.012000,0.003000,-0.261000,0.020000,1.000000
33237.000000,-0.440000,39.745304,32182.430000,0.019000,0.003000,0.043000,0.017000,1.000000
33238.000000,-0.440000,39.745304,32182.430000,0.019000,0.003000,0.043000,0.017000,1.000000
33239.000000,-0.440000,39.749870,32186.130000,0.019000,0.003000,0.043000,0.017000,1.000000
33241.000000,-0.440000,39.749870,32186.130000,0.019000,0.003000,0.043000,0.017000,1.000000
33242.000000,-0.430000,39.754436,32189.830000,0.019000,0.003000,0.043000,0.017000,1.000000
33243.000000,-0.440000,39.754436,32189.830000,0.019000,0.003000,0.043000,0.017000,1.000000
33244.000000,-0.440000,39.759003,32193.530000,0.019000,0.003000,0.043000,0.017000,1.000000
33246.000000,-0.430000,39.763569,32197.220000,0.019000,0.003000,0.043000,0.017000,1.000000
33247.000000,-0.430000,39.763569,32197.220000,0.019000,0.005000,0.043000,0.017000,1.000000
33248.000000,-0.430000,39.768135,31462.130000,-0.040000,0.005000,0.188000,0.018000,1.000000
33249.000000,-0.440000,39.768135,32200.920000,-0.040000,0.005000,0.188000,0.018000,1.000000
33251.000000,-0.440000,39.772701,32204.620000,-0.040000,0.005000,0.188000,0.018000,1.000000
33252.000000,-0.430000,39.777267,32208.310000,-0.040000,0.005000,0.188000,0.018000,1.000000
33253.000000,-0.430000,39.781834,32212.010000,-0.040000,0.005000,0.188000,0.018000,1.000000
33254.000000,-0.430000,39.786400,32215.710000,-0.040000,0.005000,0.188000,0.018000,1.000000
33255.000000,-0.430000,39.790966,32219.410000,-0.040000,0.005000,0.188000,0.018000,1.000000
33257.000000,-0.430000,39.790966,32219.410000,-0.040000,0.006000,0.188000,0.018000,1.000000
33258.000000,-0.430000,39.795532,32223.100000,-0.040000,0.006000,0.188000,0.018000,1.000000
33259.000000,-0.420000,39.800098,32226.800000,0.041000,0.006000,0.188000,0.018000,1.000000
33260.000000,-0.430000,39.804665,32230.500000,0.041000,0.006000,-0.348000,0.022000,1.000000
33262.000000,-0.420000,39.809231,32234.200000,0.041000,0.006000,-0.348000,0.022000,1.000000
33263.000000,-0.420000,39.813797,32237.890000,0.041000,0.006000,-0.348000,0.022000,1.000000
33264.000000,-0.410000,39.818363,32241.590000,0.041000,0.006000,-0.348000,0.022000,1.000000
33265.000000,-0.410000,39.822929,32245.290000,0.041000,0.006000,-0.348000,0.022000,1.000000
33267.000000,-0.410000,39.832062,32252.680000,0.041000,0.006000,-0.348000,0.022000,1.000000
33268.000000,-0.410000,39.836628,32256.380000,0.041000,0.004000,-0.348000,0.022000,1.000000
33269.000000,-0.400000,39.845760,32263.770000,-0.054000,0.004000,-0.348000,0.022000,1.000000
33270.000000,-0.390000,39.854893,32271.170000,-0.054000,0.004000,-0.348000,0.022000,1.000000
33272.000000,-0.380000,39.864025,32278.560000,-0.054000,0.004000,-0.348000,0.022000,1.000000
33273.000000,-0.380000,39.873158,32285.960000,-0.054000,0.004000,0.328000,0.023000,1.000000
33274.000000,-0.370000,39.882290,32293.350000,-0.054000,0.004000,0.328000,0.023000,1.000000
33275.000000,-0.360000,39.891422,32300.750000,-0.054000,0.004000,0.328000,0.023000,1.000000
33276.000000,-0.350000,39.900555,32308.140000,-0.054000,0.004000,0.328000,0.023000,1.000000
33278.000000,-0.360000,39.909687,32133.400000,-0.054000,0.003000,0.328000,0.023000,1.000000
33279.000000,-0.350000,39.914253,32319.230000,-0.054000,0.003000,0.328000,0.023000,1.000000
33280.000000,-0.340000,39.923386,32326.630000,0.046000,0.003000,0.328000,0.023000,1.000000
33281.000000,-0.340000,39.927952,32330.330000,0.046000,0.003000,0.328000,0.023000,1.000000
33283.000000,-0.330000,39.932518,32334.020000,0.046000,0.003000,0.328000,0.023000,1.000000
33284.000000,-0.340000,39.932518,32334.020000,0.046000,0.003000,0.328000,0.021000,1.000000
33285.000000,-0.340000,39.937084,32337.720000,0.046000,0.003000,-0.182000,0.021000,1.000000
33286.000000,-0.340000,39.941650,32341.420000,0.046000,0.003000,-0.182000,0.021000,1.000000
33288.000000,-0.340000,39.941650,32341.420000,0.046000,0.003000,-0.182000,0.021000,1.000000
33289.000000,-0.340000,39.941650,32341.420000,0.046000,0.004000,-0.182000,0.021000,1.000000
33290.000000,-0.340000,39.946217,32345.110000,0.046000,0.004000,-0.182000,0.021000,1.000000
33291.000000,-0.340000,39.946217,32345.110000,-0.050000,0.004000,-0.182000,0.021000,1.000000
33293.000000,-0.340000,39.946217,32345.110000,-0.050000,0.004000,-0.182000,0.021000,1.000000
33294.000000,-0.340000,39.950783,32348.810000,-0.050000,0.004000,-0.182000,0.021000,1.000000
33295.000000,-0.350000,39.950783,32348.810000,-0.050000,0.004000,-0.182000,0.021000,1.000000
33296.000000,-0.350000,39.950783,32348.810000,-0.050000,0.004000,-0.182000,0.020000,1.000000
33297.000000,-0.350000,39.950783,32348.810000,-0.050000,0.004000,-0.058000,0.020000,1.000000
33299.000000,-0.340000,39.955349,32352.510000,-0.050000,0.004000,-0.058000,0.020000,1.000000
33300.000000,-0.340000,39.955349,32352.510000,-0.050000,0.004000,-0.058000,0.020000,1.000000
33301.000000,-0.360000,39.955349,32352.510000,-0.050000,0.004000,-0.058000,0.020000,1.000000
33302.000000,-0.360000,39.955349,32352.510000,0.033000,0.004000,-0.058000,0.020000,1.000000
33304.000000,-0.360000,39.955349,32352.510000,0.033000,0.004000,-0.058000,0.020000,1.000000
33305.000000,-0.350000,39.959915,32356.210000,0.033000,0.004000,-0.058000,0.020000,1.000000
33306.000000,-0.350000,39.959915,32356.210000,0.033000,0.004000,-0.058000,0.020000,1.000000
33307.000000,-0.360000,39.959915,32356.210000,0.033000,0.004000,-0.058000,0.006000,1.000000
33309.000000,-0.360000,39.959915,32356.210000,0.033000,0.004000,-0.058000,0.006000,1.000000
33310.000000,-0.360000,39.959915,32356.210000,0.033000,0.000000,0.265000,0.006000,1.000000
33311.000000,-0.360000,39.959915,32356.210000,0.033000,0.000000,0.265000,0.006000,1.000000
33312.000000,-0.360000,39.964481,32359.900000,0.033000,0.000000,0.265000,0.006000,1.000000
33314.000000,-0.370000,39.964481,32359.900000,-0.030000,0.000000,0.265000,0.006000,1.000000
33315.000000,-0.370000,39.964481,32359.900000,-0.030000,0.000000,0.265000,0.006000,1.000000
33316.000000,-0.370000,39.964481,32359.900000,-0.030000,0.000000,0.265000,0.006000,1.000000
33317.000000,-0.370000,39.964481,32359.900000,-0.030000,0.000000,0.265000,0.006000,1.000000
33318.000000,-0.380000,39.964481,32359.900000,-0.030000,0.000000,0.265000,0.006000,1.000000
33320.000000,-0.380000,39.964481,32359.900000,-0.030000,0.000000,0.265000,0.003000,1.000000
33321.000000,-0.380000,39.969048,32363.600000,-0.030000,0.000000,0.265000,0.003000,1.000000
33322.000000,-0.380000,39.969048,32363.600000,-0.030000,0.000000,-0.363000,0.003000,1.000000
33323.000000,-0.380000,39.969048,32363.600000,-0.030000,0.000000,-0.363000,0.003000,1.000000
33325.000000,-0.390000,39.969048,32363.600000,0.007000,0.000000,-0.363000,0.003000,1.000000
33326.000000,-0.390000,39.969048,32363.600000,0.007000,0.000000,-0.363000,0.003000,1.000000
33327.000000,-0.390000,39.969048,32363.600000,0.007000,0.000000,-0.363000,0.003000,1.000000
33328.000000,-0.380000,39.973614,32367.300000,0.007000,0.000000,-0.363000,0.003000,1.000000
33330.000000,-0.380000,39.973614,32367.300000,0.007000,0.000000,-0.363000,0.003000,1.000000
33331.000000,-0.390000,39.973614,32367.300000,0.007000,0.000000,-0.363000,0.003000,1.000000
33332.000000,-0.390000,39.973614,32367.300000,0.007000,0.001000,-0.363000,0.000000,1.000000
33333.000000,-0.390000,39.978180,31087.230000,0.007000,0.001000,0.286000,0.000000,1.000000
33335.000000,-0.390000,39.978180,32371.000000,0.007000,0.001000,0.286000,0.000000,1.000000
33336.000000,-0.390000,39.978180,32371.000000,0.001000,0.001000,0.286000,0.000000,1.000000
33337.000000,-0.400000,39.982746,32374.700000,0.001000,0.001000,0.286000,0.000000,1.000000
33338.000000,-0.400000,39.982746,32374.700000,0.001000,0.001000,0.286000,0.000000,1.000000
33340.000000,-0.400000,39.982746,32374.700000,0.001000,0.001000,0.286000,0.000000,1.000000
33341.000000,-0.400000,39.982746,32374.700000,0.001000,0.001000,0.286000,0.000000,1.000000
33342.000000,-0.400000,39.987312,32378.390000,0.001000,0.003000,0.286000,0.000000,1.000000
33343.000000,-0.400000,39.987312,32378.390000,0.001000,0.003000,0.286000,0.012000,1.000000
33344.000000,-0.400000,39.987312,32378.390000,0.001000,0.003000,0.286000,0.012000,1.000000
33346.000000,-0.400000,39.987312,32378.390000,0.001000,0.003000,-0.089000,0.012000,1.000000
33347.000000,-0.400000,39.987312,32378.390000,-0.024000,0.003000,-0.089000,0.012000,1.000000
33348.000000,-0.410000,39.987312,32378.390000,-0.024000,0.003000,-0.089000,0.012000,1.000000
